"place","temp","pressure","humidity","visibility","wind_speed","clouds","ts","dtp_uuid","ts-2","dtp_place"
"Ярославское шоссе","20.25","1022","52","10000","5","0","2018-09-11 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.76","1023","56","10000","2","0","2018-09-11 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.76","1023","56","10000","2","0","2018-09-11 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.77","1024","53","10000","2","0","2018-09-11 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.77","1024","60","10000","3","0","2018-09-11 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.02","1024","56","10000","4","0","2018-09-11 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.02","1024","60","10000","5","0","2018-09-11 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.51","1024","64","10000","5","0","2018-09-11 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.5","1024","87","10000","4","0","2018-09-11 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.25","1024","93","10000","4","0","2018-09-11 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.5","1024","100","8000","3","64","2018-09-11 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13","1024","100","7000","4","64","2018-09-11 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13","1024","100","5000","6","40","2018-09-11 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.33","1024","100","5000","5","40","2018-09-11 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.33","1024","100","5000","4","40","2018-09-11 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.33","1025","100","8000","5","40","2018-09-11 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.67","1025","100","8000","5","92","2018-09-11 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.67","1025","100","10000","4","92","2018-09-11 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.75","1024","93","10000","5","100","2018-09-11 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.25","1024","87","10000","5","0","2018-09-11 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.5","1024","87","10000","4","0","2018-09-10 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.5","1024","87","10000","3","0","2018-09-10 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.75","1024","87","10000","3","0","2018-09-10 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.75","1024","82","10000","2","92","2018-09-10 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.25","1024","77","10000","3","0","2018-09-10 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.25","1023","72","10000","3","0","2018-09-10 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.25","1023","72","10000","3","0","2018-09-10 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18","1023","72","10000","3","75","2018-09-10 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.5","1023","77","10000","4","75","2018-09-10 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.24","1023","77","10000","4","0","2018-09-10 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.75","1023","77","10000","4","0","2018-09-10 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.74","1023","82","10000","4","75","2018-09-10 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1023","82","10000","5","75","2018-09-10 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14","1023","87","10000","6","90","2018-09-10 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.25","1022","100","8000","6","75","2018-09-10 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.74","1022","100","5000","3","75","2018-09-10 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.74","1021","93","10000","3","0","2018-09-10 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.64","1022","100","5000","4","40","2018-09-10 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.33","1022","100","10000","3","0","2018-09-10 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13","1021","100","10000","3","0","2018-09-10 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.67","1021","93","10000","2","0","2018-09-10 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.67","1021","87","10000","3","0","2018-09-10 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.99","1021","93","10000","3.66","0","2018-09-10 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.24","1021","93","10000","3.66","0","2018-09-10 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.24","1021","93","10000","3.66","0","2018-09-09 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1021","76","10000","1.87","0","2018-09-09 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.74","1021","72","10000","1.87","0","2018-09-09 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.5","1021","56","10000","1.87","0","2018-09-09 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.26","1021","46","10000","1","0","2018-09-09 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.5","1021","43","10000","2","0","2018-09-09 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24","1021","36","10000","1.06","0","2018-09-09 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.25","1021","31","10000","2","0","2018-09-09 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.5","1021","31","10000","1.62","0","2018-09-09 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.75","1021","29","10000","2","0","2018-09-09 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24","1021","33","10000","2","0","2018-09-09 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1022","38","10000","1","0","2018-09-09 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.75","1022","40","10000","2","0","2018-09-09 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.5","1022","68","10000","1.77","0","2018-09-09 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.25","1022","87","10000","1.75","0","2018-09-09 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.74","1022","100","10000","1.75","0","2018-09-09 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.99","1022","100","8000","1.11","32","2018-09-09 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.64","1021","93","10000","1","0","2018-09-09 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.64","1022","93","10000","1.11","0","2018-09-09 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.31","1022","87","10000","1","0","2018-09-09 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.98","1022","87","10000","1.05","0","2018-09-09 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.25","1022","71","10000","1","0","2018-09-09 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.98","1022","87","10000","1.28","0","2018-09-09 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.99","1022","87","10000","1.28","0","2018-09-09 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.24","1022","77","10000","1.28","0","2018-09-08 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.74","1022","77","10000","2.06","0","2018-09-08 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.5","1022","63","10000","2.06","0","2018-09-08 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.25","1021","55","10000","2.06","0","2018-09-08 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.26","1021","43","10000","2","0","2018-09-08 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24","1022","33","10000","2","0","2018-09-08 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.75","1022","31","10000","1","0","2018-09-08 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.75","1022","31","10000","1","0","2018-09-08 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.75","1022","31","10000","1.86","0","2018-09-08 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.5","1022","33","10000","1","0","2018-09-08 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.75","1022","36","10000","1","0","2018-09-08 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.5","1023","43","10000","2.11","0","2018-09-08 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20","1023","52","10000","2.11","0","2018-09-08 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.74","1023","68","10000","1.76","0","2018-09-08 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.5","1022","82","9000","1.76","32","2018-09-08 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11","1022","100","10000","1.76","0","2018-09-08 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.49","1022","100","10000","1.96","12","2018-09-08 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.97","1022","87","8000","1","12","2018-09-08 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.98","1022","93","10000","1","0","2018-09-08 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.33","1022","87","8000","1","0","2018-09-08 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.33","1022","87","9000","1.52","0","2018-09-08 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.75","1022","81","10000","1","0","2018-09-08 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.98","1021","100","7000","1.85","0","2018-09-08 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.49","1021","93","10000","1.85","0","2018-09-08 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.99","1021","87","10000","1.85","0","2018-09-07 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1021","82","10000","2.12","0","2018-09-07 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.75","1021","67","10000","3","0","2018-09-07 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.26","1021","55","10000","2","0","2018-09-07 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.01","1021","46","0","2","0","2018-09-07 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.26","1021","40","10000","1.81","0","2018-09-07 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.01","1021","40","10000","3","0","2018-09-07 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.75","1021","38","10000","2","0","2018-09-07 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24","1021","38","10000","2","0","2018-09-07 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1022","40","10000","3","0","2018-09-07 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.25","1022","43","10000","3","0","2018-09-07 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.75","1022","49","10000","3","0","2018-09-07 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.99","1022","52","10000","3","0","2018-09-07 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.48","1022","72","10000","2","0","2018-09-07 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.99","1022","93","10000","1","0","2018-09-07 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.49","1022","100","10000","1","0","2018-09-07 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.64","1022","87","10000","3","0","2018-09-07 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.49","1022","93","10000","1.21","0","2018-09-07 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.99","1021","76","10000","1","0","2018-09-07 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.74","1021","71","10000","1","0","2018-09-07 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13","1021","76","10000","2","0","2018-09-07 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.24","1021","71","10000","2","0","2018-09-07 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.99","1021","71","10000","2","0","2018-09-07 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.5","1021","67","10000","1","0","2018-09-06 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.74","1021","55","10000","2","0","2018-09-06 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.25","1021","63","10000","3","0","2018-09-06 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.75","1021","52","10000","3","0","2018-09-06 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1021","43","10000","3","0","2018-09-06 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24","1021","38","10000","3","0","2018-09-06 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.5","1021","41","10000","4","0","2018-09-06 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25","1022","36","10000","5","0","2018-09-06 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.5","1022","38","10000","3","0","2018-09-06 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24","1022","41","10000","3","0","2018-09-06 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.75","1022","41","10000","4","0","2018-09-06 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.26","1023","49","10000","4","0","2018-09-06 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.75","1023","56","10000","4","0","2018-09-06 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18","1023","63","10000","3","0","2018-09-06 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.99","1023","72","10000","3","0","2018-09-06 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.74","1023","82","10000","3","0","2018-09-06 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.74","1023","87","10000","3","0","2018-09-06 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.66","1023","93","10000","3","0","2018-09-06 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.33","1023","87","10000","4","0","2018-09-06 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.98","1023","87","10000","4","0","2018-09-06 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.33","1023","82","10000","3","0","2018-09-06 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.33","1023","82","10000","3","0","2018-09-06 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.98","1023","68","10000","4","0","2018-09-06 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18","1022","64","10000","2","0","2018-09-06 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.75","1022","68","10000","3","0","2018-09-05 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.5","1023","56","10000","3","0","2018-09-05 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.5","1022","56","10000","4","0","2018-09-05 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22","1022","56","10000","4","0","2018-09-05 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.5","1022","47","10000","4","0","2018-09-05 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.5","1022","39","10000","4","0","2018-09-05 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","26","1022","39","10000","4","0","2018-09-05 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","26","1022","36","10000","4","0","2018-09-05 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.49","1023","41","10000","4","0","2018-09-05 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.01","1023","41","10000","5","0","2018-09-05 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.5","1023","49","10000","4","0","2018-09-05 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.75","1024","60","10000","3","0","2018-09-05 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20","1024","64","10000","3","0","2018-09-05 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18","1024","68","10000","2","0","2018-09-05 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.99","1023","82","10000","4","0","2018-09-05 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.99","1023","93","10000","3","0","2018-09-05 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.74","1023","93","10000","3","0","2018-09-05 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.33","1023","93","10000","3","0","2018-09-05 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.66","1023","100","10000","3","0","2018-09-05 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14","1023","93","10000","3","0","2018-09-05 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.02","1023","93","10000","3","0","2018-09-05 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1023","82","10000","3","0","2018-09-05 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.25","1023","77","10000","3","0","2018-09-05 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.74","1023","77","10000","3","0","2018-09-05 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.5","1024","77","10000","3","0","2018-09-04 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.51","1024","77","10000","3","0","2018-09-04 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.01","1023","72","10000","2","0","2018-09-04 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.5","1023","64","10000","2","0","2018-09-04 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.5","1023","60","10000","3","0","2018-09-04 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.01","1023","53","10000","3","0","2018-09-04 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.01","1023","53","10000","4","0","2018-09-04 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1023","53","10000","4","0","2018-09-04 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.75","1024","53","10000","3","0","2018-09-04 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.75","1024","64","10000","5","0","2018-09-04 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20","1025","64","10000","5","0","2018-09-04 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.25","1025","72","10000","5","0","2018-09-04 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.25","1025","82","10000","4","0","2018-09-04 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1025","82","10000","4","0","2018-09-04 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.25","1025","93","10000","4","75","2018-09-04 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.74","1025","87","10000","4","0","2018-09-04 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.99","1025","87","10000","4","0","2018-09-04 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.25","1025","93","10000","3","0","2018-09-04 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.33","1025","77","10000","4","0","2018-09-04 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.27","1025","77","10000","4","0","2018-09-04 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.74","1025","72","10000","3","0","2018-09-04 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17","1025","72","10000","3","0","2018-09-04 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.25","1025","72","10000","3","0","2018-09-04 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.25","1025","82","10000","3","0","2018-09-03 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.75","1025","88","10000","3","75","2018-09-03 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.26","1025","82","10000","2","75","2018-09-03 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.26","1025","72","10000","4","90","2018-09-03 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.01","1025","68","10000","4","90","2018-09-03 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.76","1025","68","10000","3","90","2018-09-03 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.01","1025","64","10000","3","0","2018-09-03 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.26","1026","60","10000","3","0","2018-09-03 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.76","1026","64","10000","3","0","2018-09-03 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.75","1026","60","10000","5","0","2018-09-03 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.25","1026","60","10000","5","0","2018-09-03 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.5","1026","68","10000","5","0","2018-09-03 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.25","1026","72","10000","3","0","2018-09-03 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.25","1026","77","10000","2","0","2018-09-03 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.26","1026","82","10000","3","0","2018-09-03 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.26","1026","68","10000","1.86","0","2018-09-01 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.5","1026","56","10000","1","0","2018-09-01 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1026","46","10000","2","0","2018-09-01 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.75","1026","44","10000","1.75","0","2018-09-01 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.25","1026","46","10000","2","0","2018-09-01 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.25","1026","49","10000","1","0","2018-09-01 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.5","1026","53","10000","2","0","2018-09-01 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.74","1026","53","10000","2","0","2018-09-01 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21","1026","60","10000","3","0","2018-09-01 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20","1026","68","10000","4","0","2018-09-01 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18","1026","88","10000","1.75","0","2018-09-01 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.76","1026","100","10000","1.75","0","2018-09-01 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.99","1025","100","10000","1.75","0","2018-09-01 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.99","1025","100","5000","1.17","20","2018-09-01 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.75","1024","100","600","1.17","20","2018-09-01 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.26","1024","100","4800","1.17","20","2018-09-01 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.51","1024","100","100","1.16","0","2018-09-01 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.33","1023","93","10000","1","0","2018-09-01 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.69","1023","87","10000","1.16","0","2018-09-01 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.75","1023","93","2300","2.37","0","2018-09-01 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.74","1023","93","10000","1","0","2018-09-01 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.99","1022","100","10000","2.37","0","2018-08-31 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.74","1022","93","10000","2.37","0","2018-08-31 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.5","1022","88","10000","2.37","0","2018-08-31 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.5","1021","77","10000","2.37","20","2018-08-31 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.25","1021","60","10000","2","40","2018-08-31 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.74","1021","60","10000","1","40","2018-08-31 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.74","1021","56","10000","2","75","2018-08-31 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.74","1021","56","10000","2","75","2018-08-31 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.5","1021","53","10000","1","75","2018-08-31 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.74","1021","73","10000","1.46","75","2018-08-31 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.5","1021","77","10000","2.42","75","2018-08-31 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.75","1021","88","10000","2.42","75","2018-08-31 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.75","1021","88","10000","2.42","75","2018-08-31 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.5","1021","100","10000","1","75","2018-08-31 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1021","100","7000","1.86","75","2018-08-31 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.75","1020","100","8000","3","75","2018-08-31 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.01","1021","100","10000","2","75","2018-08-31 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1021","100","10000","2","75","2018-08-31 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1020","93","10000","2","0","2018-08-31 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16","1020","82","10000","1","0","2018-08-31 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.67","1020","82","10000","1","0","2018-08-31 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.34","1020","87","10000","2","20","2018-08-31 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16","1020","77","10000","1","20","2018-08-31 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.27","1019","72","10000","1","0","2018-08-31 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.5","1020","87","10000","1.1","0","2018-08-30 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17","1020","82","10000","0.9","0","2018-08-30 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.25","1020","82","10000","3","0","2018-08-30 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.75","1020","68","10000","0.9","0","2018-08-30 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.5","1020","64","10000","2.27","75","2018-08-30 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.01","1020","64","10000","3","75","2018-08-30 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.51","1020","56","10000","6","75","2018-08-30 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.77","1020","49","10000","3","75","2018-08-30 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.51","1020","46","10000","2","0","2018-08-30 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.01","1020","47","10000","6","0","2018-08-30 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.26","1020","50","10000","5","0","2018-08-30 13:00:00+03",NULL,NULL,NULL
