"temp","pressure","humidity","visibility","wind_speed","clouds","ts","count"
1.78,1003.0,93.0,10000.0,7.0,90.0,2019-02-26 16:00:00,3
1.72,1004.0,80.0,10000.0,7.0,90.0,2019-02-26 17:00:00,1
1.56,1005.0,74.0,10000.0,6.0,90.0,2019-02-26 18:00:00,1
1.54,1005.0,80.0,10000.0,5.0,90.0,2019-02-26 19:00:00,4
1.25,1007.0,74.0,10000.0,6.0,90.0,2019-02-26 20:00:00,0
1.12,1007.0,80.0,10000.0,6.0,90.0,2019-02-26 21:00:00,2
0.9,1008.0,90.0,10000.0,6.0,75.0,2019-02-26 22:00:00,1
0.52,1009.0,92.0,9000.0,6.0,90.0,2019-02-26 23:00:00,0
0.36,1010.0,100.0,4100.0,5.0,75.0,2019-02-27 00:00:00,0
0.26,1010.0,100.0,1900.0,4.0,75.0,2019-02-27 01:00:00,0
-0.51,1011.0,86.0,9000.0,6.0,40.0,2019-02-27 02:00:00,0
-0.81,1011.0,86.0,10000.0,5.0,40.0,2019-02-27 03:00:00,0
-1.05,1012.0,74.0,10000.0,6.0,90.0,2019-02-27 04:00:00,0
-1.65,1012.0,79.0,10000.0,7.0,40.0,2019-02-27 05:00:00,0
-1.84,1013.0,79.0,10000.0,6.0,40.0,2019-02-27 06:00:00,2
-2.76,1013.0,79.0,10000.0,6.0,40.0,2019-02-27 07:00:00,3
-2.85,1012.0,68.0,10000.0,7.0,90.0,2019-02-27 08:00:00,3
-4.13,1013.0,68.0,10000.0,7.0,90.0,2019-02-27 09:00:00,1
-4.09,1013.0,68.0,10000.0,6.0,0.0,2019-02-27 10:00:00,3
-3.72,1012.0,63.0,10000.0,5.0,0.0,2019-02-27 11:00:00,1
-2.96,1012.0,63.0,10000.0,5.0,75.0,2019-02-27 12:00:00,1
-2.96,1012.0,68.0,10000.0,4.0,75.0,2019-02-27 13:00:00,3
-2.45,1011.0,63.0,10000.0,5.0,75.0,2019-02-27 14:00:00,3
-2.11,1010.0,63.0,10000.0,4.0,75.0,2019-02-27 15:00:00,1
-1.68,1008.0,63.0,10000.0,4.0,75.0,2019-02-27 16:00:00,0
-2.0,1008.0,63.0,10000.0,6.0,75.0,2019-02-27 17:00:00,0
-2.0,1007.0,68.0,10000.0,4.0,75.0,2019-02-27 18:00:00,0
-2.04,1006.0,63.0,10000.0,5.0,75.0,2019-02-27 19:00:00,0
-2.0,1005.0,68.0,10000.0,5.0,0.0,2019-02-27 20:00:00,0
-2.05,1003.0,68.0,10000.0,3.0,0.0,2019-02-27 21:00:00,0
-2.37,1003.0,73.0,10000.0,3.0,0.0,2019-02-27 22:00:00,0
-2.04,1001.0,74.0,10000.0,6.0,0.0,2019-02-27 23:00:00,0
-2.04,999.0,74.0,10000.0,5.0,0.0,2019-02-28 00:00:00,0
-2.04,997.0,74.0,10000.0,7.0,0.0,2019-02-28 01:00:00,0
-1.62,995.0,74.0,10000.0,6.0,0.0,2019-02-28 02:00:00,0
-1.72,994.0,74.0,10000.0,6.0,40.0,2019-02-28 03:00:00,0
-1.63,993.0,74.0,10000.0,5.0,75.0,2019-02-28 04:00:00,0
-1.61,991.0,79.0,10000.0,5.0,75.0,2019-02-28 05:00:00,0
-1.19,990.0,86.0,10000.0,5.0,75.0,2019-02-28 06:00:00,0
-1.02,990.0,80.0,10000.0,5.0,75.0,2019-02-28 07:00:00,0
-1.02,989.0,86.0,10000.0,4.0,75.0,2019-02-28 08:00:00,0
-0.34,988.0,86.0,10000.0,4.0,75.0,2019-02-28 09:00:00,0
0.09,988.0,91.0,10000.0,4.0,75.0,2019-02-28 10:00:00,0
0.09,987.0,95.0,10000.0,4.0,90.0,2019-02-28 11:00:00,0
0.34,986.0,80.0,7000.0,4.0,90.0,2019-02-28 12:00:00,0
1.11,985.0,86.0,10000.0,5.0,90.0,2019-02-28 13:00:00,0
1.94,984.0,80.0,10000.0,5.0,90.0,2019-02-28 14:00:00,0
2.47,983.0,80.0,10000.0,4.0,75.0,2019-02-28 15:00:00,0
2.22,983.0,80.0,10000.0,4.0,75.0,2019-02-28 16:00:00,0
2.14,982.0,74.0,10000.0,4.0,75.0,2019-02-28 17:00:00,0
0.32,983.0,92.0,3000.0,2.0,90.0,2019-03-01 09:00:00,0
0.18,983.0,92.0,3000.0,2.0,90.0,2019-03-01 10:00:00,4
0.91,984.0,99.0,8000.0,3.0,75.0,2019-03-01 11:00:00,2
0.84,984.0,86.0,10000.0,2.0,75.0,2019-03-01 12:00:00,0
1.43,985.0,80.0,10000.0,6.0,75.0,2019-03-01 13:00:00,4
1.83,986.0,80.0,10000.0,3.0,75.0,2019-03-01 14:00:00,3
1.95,986.0,74.0,10000.0,3.0,75.0,2019-03-01 15:00:00,3
1.63,987.0,86.0,10000.0,3.0,75.0,2019-03-01 16:00:00,2
1.65,988.0,86.0,10000.0,4.0,75.0,2019-03-01 17:00:00,3
0.54,988.0,80.0,10000.0,3.0,75.0,2019-03-01 18:00:00,1
-0.09,990.0,95.0,1500.0,7.0,75.0,2019-03-01 19:00:00,3
-1.52,991.0,100.0,4000.0,6.0,75.0,2019-03-01 20:00:00,1
-2.46,993.0,86.0,1900.0,5.0,75.0,2019-03-01 21:00:00,4
-3.46,993.0,92.0,5000.0,6.0,75.0,2019-03-01 22:00:00,1
-4.34,994.0,85.0,9000.0,7.0,90.0,2019-03-01 23:00:00,0
-5.15,995.0,85.0,4000.0,5.0,90.0,2019-03-02 00:00:00,0
-5.52,996.0,79.0,10000.0,6.0,90.0,2019-03-02 01:00:00,0
-6.2,998.0,85.0,10000.0,6.0,90.0,2019-03-02 02:00:00,0
-6.81,999.0,78.0,10000.0,5.0,40.0,2019-03-02 03:00:00,0
-7.56,1000.0,85.0,10000.0,6.0,0.0,2019-03-02 04:00:00,0
-8.26,1001.0,85.0,10000.0,5.0,0.0,2019-03-02 05:00:00,1
-9.47,1001.0,85.0,10000.0,5.0,0.0,2019-03-02 06:00:00,0
-9.48,1001.0,72.0,10000.0,5.0,0.0,2019-03-02 07:00:00,1
-10.99,1002.0,85.0,10000.0,3.0,0.0,2019-03-02 08:00:00,1
-10.91,1002.0,78.0,10000.0,2.0,0.0,2019-03-02 09:00:00,1
-10.22,1003.0,78.0,10000.0,3.0,0.0,2019-03-02 10:00:00,2
-9.04,1004.0,78.0,10000.0,3.0,0.0,2019-03-02 11:00:00,2
-6.86,1004.0,72.0,10000.0,5.0,0.0,2019-03-02 12:00:00,4
-6.43,1004.0,67.0,10000.0,4.0,0.0,2019-03-02 13:00:00,1
-5.32,1004.0,62.0,10000.0,5.0,0.0,2019-03-02 14:00:00,3
-4.08,1004.0,62.0,10000.0,4.0,0.0,2019-03-02 15:00:00,2
-4.2,1004.0,57.0,10000.0,5.0,40.0,2019-03-02 16:00:00,1
-4.0,1004.0,62.0,10000.0,4.0,0.0,2019-03-02 17:00:00,3
-4.6,1005.0,57.0,10000.0,3.0,40.0,2019-03-02 18:00:00,0
-5.0,1005.0,57.0,10000.0,4.0,40.0,2019-03-02 19:00:00,3
-5.68,1005.0,62.0,10000.0,4.0,40.0,2019-03-02 20:00:00,1
-5.94,1005.0,67.0,10000.0,3.0,0.0,2019-03-02 21:00:00,2
-7.2,1005.0,78.0,10000.0,2.0,0.0,2019-03-02 22:00:00,0
-7.87,1005.0,72.0,10000.0,3.0,0.0,2019-03-02 23:00:00,0
-7.64,1004.0,72.0,10000.0,5.0,0.0,2019-03-03 00:00:00,0
-8.46,1004.0,78.0,10000.0,2.0,0.0,2019-03-03 01:00:00,0
-8.8,1003.0,78.0,10000.0,5.0,0.0,2019-03-03 02:00:00,0
-8.54,1003.0,78.0,10000.0,2.0,0.0,2019-03-03 03:00:00,0
-8.47,1003.0,72.0,10000.0,3.0,0.0,2019-03-03 04:00:00,0
-7.97,999.0,72.0,10000.0,6.0,75.0,2019-03-03 05:00:00,0
-7.91,999.0,78.0,4500.0,7.0,76.0,2019-03-03 06:00:00,0
-7.15,997.0,85.0,2300.0,7.0,40.0,2019-03-03 07:00:00,0
-6.99,998.0,85.0,4400.0,6.0,90.0,2019-03-03 08:00:00,1
-6.68,997.0,92.0,2000.0,6.0,90.0,2019-03-03 09:00:00,3
-6.16,997.0,92.0,1000.0,7.0,90.0,2019-03-03 10:00:00,0
-5.2,996.0,85.0,900.0,7.0,90.0,2019-03-03 11:00:00,1
-4.45,996.0,92.0,2200.0,7.0,90.0,2019-03-03 12:00:00,0
-3.58,996.0,85.0,2100.0,6.0,90.0,2019-03-03 13:00:00,0
-3.13,995.0,86.0,2100.0,8.0,90.0,2019-03-03 14:00:00,2
-1.88,995.0,86.0,10000.0,8.0,90.0,2019-03-03 15:00:00,2
-1.38,995.0,92.0,3000.0,8.0,90.0,2019-03-03 16:00:00,4
-1.01,995.0,86.0,4000.0,7.0,90.0,2019-03-03 17:00:00,1
-1.46,995.0,74.0,10000.0,8.0,90.0,2019-03-03 18:00:00,1
-1.82,995.0,79.0,10000.0,6.0,0.0,2019-03-03 19:00:00,1
-2.62,996.0,74.0,10000.0,5.0,0.0,2019-03-03 20:00:00,1
-3.14,996.0,79.0,10000.0,5.0,0.0,2019-03-03 21:00:00,1
-3.6,996.0,79.0,10000.0,5.0,0.0,2019-03-03 22:00:00,0
-4.59,996.0,92.0,10000.0,5.0,0.0,2019-03-03 23:00:00,0
-5.4,997.0,92.0,10000.0,2.0,75.0,2019-03-04 00:00:00,0
-5.39,997.0,92.0,10000.0,2.0,75.0,2019-03-04 01:00:00,0
-6.6,996.0,92.0,10000.0,2.0,75.0,2019-03-04 02:00:00,0
-7.19,996.0,100.0,10000.0,2.0,0.0,2019-03-04 03:00:00,0
-7.6,996.0,100.0,10000.0,1.42,75.0,2019-03-04 04:00:00,0
-5.95,995.0,92.0,10000.0,1.11,75.0,2019-03-04 05:00:00,1
-5.35,995.0,92.0,10000.0,2.0,75.0,2019-03-04 06:00:00,0
-6.2,994.0,100.0,4800.0,1.11,90.0,2019-03-04 07:00:00,6
-5.03,994.0,100.0,2500.0,2.75,90.0,2019-03-04 08:00:00,0
-4.66,994.0,92.0,2100.0,2.0,90.0,2019-03-04 09:00:00,0
-4.12,993.0,100.0,4000.0,3.0,90.0,2019-03-04 10:00:00,0
-1.98,993.0,92.0,8000.0,2.0,90.0,2019-03-04 11:00:00,0
-1.84,993.0,92.0,9000.0,1.0,90.0,2019-03-04 12:00:00,0
-0.98,993.0,86.0,10000.0,3.0,90.0,2019-03-04 13:00:00,0
2.23,993.0,98.0,10000.0,5.0,90.0,2019-03-11 14:00:00,4
2.2,993.0,80.0,10000.0,4.0,75.0,2019-03-11 15:00:00,0
3.2,992.0,74.0,10000.0,3.0,75.0,2019-03-11 16:00:00,3
3.0,992.0,74.0,10000.0,3.0,75.0,2019-03-11 17:00:00,2
3.0,992.0,74.0,10000.0,3.0,75.0,2019-03-11 18:00:00,1
2.63,993.0,74.0,10000.0,2.0,75.0,2019-03-11 19:00:00,1
2.14,993.0,97.0,10000.0,2.0,75.0,2019-03-11 20:00:00,1
2.08,994.0,86.0,10000.0,3.0,40.0,2019-03-11 21:00:00,1
1.63,994.0,86.0,10000.0,3.0,0.0,2019-03-11 22:00:00,0
0.69,995.0,93.0,10000.0,2.0,0.0,2019-03-11 23:00:00,0
0.2,995.0,93.0,10000.0,3.0,0.0,2019-03-12 00:00:00,0
0.15,995.0,93.0,10000.0,5.0,0.0,2019-03-12 01:00:00,0
-0.33,996.0,90.0,10000.0,3.0,0.0,2019-03-12 02:00:00,0
-0.59,997.0,79.0,10000.0,3.0,0.0,2019-03-12 03:00:00,0
-1.02,997.0,79.0,10000.0,4.0,0.0,2019-03-12 04:00:00,0
-1.74,998.0,86.0,10000.0,4.0,0.0,2019-03-12 05:00:00,0
-1.84,999.0,79.0,10000.0,5.0,0.0,2019-03-12 06:00:00,0
-2.55,999.0,79.0,10000.0,4.0,0.0,2019-03-12 07:00:00,0
-3.05,1001.0,73.0,10000.0,4.0,0.0,2019-03-12 08:00:00,0
-2.41,1002.0,73.0,10000.0,4.0,40.0,2019-03-12 09:00:00,0
-2.53,1002.0,73.0,10000.0,5.0,40.0,2019-03-12 10:00:00,0
-1.68,1003.0,63.0,10000.0,4.0,75.0,2019-03-12 11:00:00,0
-2.4,1016.0,68.0,10000.0,3.0,0.0,2019-03-14 11:00:00,0
-1.33,1016.0,58.0,10000.0,4.0,0.0,2019-03-14 12:00:00,0
-0.32,1016.0,92.0,10000.0,4.0,0.0,2019-03-14 13:00:00,0
0.86,1015.0,50.0,10000.0,3.0,75.0,2019-03-14 14:00:00,0
1.55,1015.0,51.0,10000.0,4.0,75.0,2019-03-14 15:00:00,0
2.0,1015.0,47.0,10000.0,5.0,75.0,2019-03-14 16:00:00,0
1.39,1014.0,51.0,10000.0,4.0,75.0,2019-03-14 17:00:00,0
0.99,1014.0,47.0,10000.0,4.0,0.0,2019-03-14 18:00:00,0
0.59,1014.0,55.0,10000.0,5.0,0.0,2019-03-14 19:00:00,0
-0.21,1014.0,90.0,10000.0,5.0,0.0,2019-03-14 20:00:00,0
-1.01,1014.0,68.0,10000.0,5.0,0.0,2019-03-14 21:00:00,0
-1.01,1014.0,68.0,10000.0,5.0,0.0,2019-03-14 22:00:00,0
-0.34,1014.0,89.0,10000.0,4.0,0.0,2019-03-14 23:00:00,0
-1.0,1015.0,79.0,10000.0,3.0,40.0,2019-03-15 00:00:00,0
-0.86,1014.0,74.0,10000.0,4.0,75.0,2019-03-15 01:00:00,0
-1.35,1013.0,86.0,7000.0,4.0,40.0,2019-03-15 02:00:00,0
-1.18,1013.0,92.0,6000.0,5.0,40.0,2019-03-15 03:00:00,0
-1.1,1013.0,92.0,4300.0,4.0,40.0,2019-03-15 04:00:00,0
-1.44,1013.0,92.0,8000.0,4.0,40.0,2019-03-15 05:00:00,0
-1.74,1013.0,92.0,10000.0,3.0,90.0,2019-03-15 06:00:00,0
-2.13,1013.0,92.0,10000.0,3.0,0.0,2019-03-15 07:00:00,0
-2.27,1013.0,92.0,10000.0,3.0,0.0,2019-03-15 08:00:00,0
-1.36,1013.0,80.0,10000.0,4.0,0.0,2019-03-15 09:00:00,0
-1.16,1013.0,80.0,10000.0,4.0,0.0,2019-03-15 10:00:00,0
0.86,1013.0,91.0,10000.0,5.0,0.0,2019-03-15 11:00:00,0
2.06,1013.0,55.0,10000.0,4.0,0.0,2019-03-15 12:00:00,0
2.39,1013.0,55.0,10000.0,4.0,0.0,2019-03-15 13:00:00,0
3.19,1012.0,48.0,10000.0,6.0,0.0,2019-03-15 14:00:00,0
3.6,1012.0,51.0,10000.0,7.0,0.0,2019-03-15 15:00:00,0
3.4,1012.0,51.0,10000.0,7.0,75.0,2019-03-15 16:00:00,0
2.6,1012.0,51.0,10000.0,6.0,0.0,2019-03-15 17:00:00,0
2.0,1012.0,59.0,10000.0,6.0,75.0,2019-03-15 18:00:00,0
1.92,1012.0,59.0,10000.0,7.0,0.0,2019-03-15 19:00:00,0
1.0,1012.0,69.0,10000.0,5.0,75.0,2019-03-15 20:00:00,0
1.8,1018.0,93.0,6000.0,4.0,75.0,2019-03-18 10:00:00,0
2.73,1018.0,97.0,10000.0,5.0,75.0,2019-03-18 11:00:00,0
3.92,1019.0,97.0,10000.0,5.0,0.0,2019-03-18 12:00:00,0
4.4,1019.0,65.0,10000.0,5.0,0.0,2019-03-18 13:00:00,0
5.0,1019.0,96.0,10000.0,5.0,75.0,2019-03-18 14:00:00,0
5.2,1019.0,96.0,10000.0,6.0,75.0,2019-03-18 15:00:00,0
5.2,1019.0,65.0,10000.0,7.0,40.0,2019-03-18 16:00:00,0
5.2,1018.0,60.0,10000.0,5.0,40.0,2019-03-18 17:00:00,0
5.0,1018.0,65.0,10000.0,6.0,40.0,2019-03-18 18:00:00,0
4.19,1018.0,65.0,10000.0,7.0,40.0,2019-03-18 19:00:00,0
2.59,1018.0,80.0,10000.0,5.0,75.0,2019-03-18 20:00:00,0
2.22,1018.0,94.0,10000.0,5.0,75.0,2019-03-18 21:00:00,0
2.17,1018.0,94.0,10000.0,6.0,75.0,2019-03-18 22:00:00,0
2.04,1019.0,93.0,10000.0,6.0,75.0,2019-03-18 23:00:00,0
2.04,1019.0,93.0,10000.0,5.0,75.0,2019-03-19 00:00:00,0
2.04,1019.0,93.0,10000.0,5.0,75.0,2019-03-19 01:00:00,0
2.59,1018.0,86.0,10000.0,5.0,90.0,2019-03-19 02:00:00,0
2.61,1017.0,86.0,10000.0,5.0,90.0,2019-03-19 03:00:00,0
2.59,1017.0,93.0,8000.0,4.0,75.0,2019-03-19 04:00:00,0
2.51,1017.0,93.0,7000.0,4.0,90.0,2019-03-19 05:00:00,0
2.51,1017.0,86.0,7000.0,5.0,92.0,2019-03-19 06:00:00,0
2.5,1016.0,86.0,7000.0,4.0,90.0,2019-03-19 07:00:00,0
2.66,1016.0,86.0,8000.0,4.0,90.0,2019-03-19 08:00:00,0
3.0,1016.0,86.0,9000.0,3.0,75.0,2019-03-19 09:00:00,0
3.48,1017.0,86.0,8000.0,4.0,75.0,2019-03-19 10:00:00,0
3.62,1017.0,93.0,5000.0,3.0,75.0,2019-03-19 11:00:00,0
3.18,1017.0,100.0,6000.0,3.0,75.0,2019-03-19 12:00:00,0
3.15,1017.0,100.0,5000.0,3.0,75.0,2019-03-19 13:00:00,0
3.32,1018.0,100.0,5000.0,3.0,90.0,2019-03-19 14:00:00,0
3.84,1018.0,100.0,6000.0,4.0,90.0,2019-03-19 15:00:00,0
3.99,1018.0,93.0,8000.0,3.0,90.0,2019-03-19 16:00:00,0
4.23,1019.0,100.0,6000.0,3.0,90.0,2019-03-19 17:00:00,0
3.82,1019.0,100.0,5000.0,2.0,90.0,2019-03-19 18:00:00,0
4.2,1019.0,100.0,4000.0,2.0,90.0,2019-03-19 19:00:00,0
3.32,1020.0,100.0,3000.0,1.0,90.0,2019-03-19 20:00:00,0
3.54,1020.0,100.0,1800.0,2.0,90.0,2019-03-19 21:00:00,0
3.3,1020.0,100.0,2500.0,3.0,90.0,2019-03-19 22:00:00,0
2.96,1020.0,100.0,4000.0,3.0,90.0,2019-03-19 23:00:00,0
2.8,1021.0,100.0,5000.0,3.0,90.0,2019-03-20 00:00:00,0
2.96,1021.0,100.0,4000.0,3.0,90.0,2019-03-20 01:00:00,0
2.46,1021.0,100.0,7000.0,3.0,90.0,2019-03-20 02:00:00,0
2.63,1021.0,100.0,8000.0,3.0,90.0,2019-03-20 03:00:00,0
2.36,1020.0,100.0,10000.0,4.0,90.0,2019-03-20 04:00:00,0
2.36,1020.0,100.0,10000.0,5.0,90.0,2019-03-20 05:00:00,0
2.36,1020.0,93.0,10000.0,5.0,90.0,2019-03-20 06:00:00,0
2.04,1021.0,100.0,10000.0,3.0,90.0,2019-03-20 07:00:00,0
2.23,1021.0,93.0,10000.0,3.0,75.0,2019-03-20 08:00:00,0
2.3,1022.0,93.0,10000.0,3.0,0.0,2019-03-20 09:00:00,0
3.34,1022.0,86.0,10000.0,5.0,75.0,2019-03-20 10:00:00,1
4.17,1022.0,98.0,10000.0,5.0,75.0,2019-03-20 11:00:00,4
4.66,1022.0,69.0,10000.0,4.0,40.0,2019-03-20 12:00:00,1
5.17,1022.0,65.0,10000.0,5.0,75.0,2019-03-20 13:00:00,2
5.01,1021.0,69.0,10000.0,6.0,75.0,2019-03-20 14:00:00,3
5.01,1022.0,69.0,10000.0,6.0,75.0,2019-03-20 15:00:00,4
4.81,1022.0,60.0,10000.0,6.0,75.0,2019-03-20 16:00:00,2
4.41,1022.0,60.0,10000.0,7.0,75.0,2019-03-20 17:00:00,2
3.99,1022.0,64.0,10000.0,5.0,75.0,2019-03-20 18:00:00,1
3.3,1022.0,69.0,10000.0,4.0,75.0,2019-03-20 19:00:00,0
3.29,1022.0,69.0,10000.0,3.0,75.0,2019-03-20 20:00:00,2
2.8,1023.0,74.0,10000.0,3.0,75.0,2019-03-20 21:00:00,1
2.04,1022.0,69.0,10000.0,3.0,0.0,2019-03-20 22:00:00,1
1.52,1022.0,93.0,10000.0,2.0,0.0,2019-03-20 23:00:00,0
0.93,1021.0,80.0,10000.0,4.0,0.0,2019-03-21 00:00:00,0
0.96,1021.0,93.0,10000.0,4.0,0.0,2019-03-21 01:00:00,0
0.37,1021.0,92.0,10000.0,3.0,0.0,2019-03-21 02:00:00,0
-0.22,1021.0,92.0,10000.0,3.0,0.0,2019-03-21 03:00:00,0
0.0,1021.0,93.0,10000.0,4.0,0.0,2019-03-21 04:00:00,0
0.12,1020.0,92.0,10000.0,2.0,75.0,2019-03-21 05:00:00,0
0.12,1019.0,86.0,10000.0,3.0,40.0,2019-03-21 06:00:00,2
0.11,1019.0,92.0,10000.0,3.0,40.0,2019-03-21 07:00:00,1
-0.04,1019.0,86.0,10000.0,1.0,75.0,2019-03-21 08:00:00,4
0.55,1019.0,93.0,10000.0,3.0,75.0,2019-03-21 09:00:00,0
1.52,1018.0,74.0,10000.0,3.0,75.0,2019-03-21 10:00:00,1
1.9,1018.0,80.0,10000.0,4.0,75.0,2019-03-21 11:00:00,2
1.94,1018.0,86.0,3700.0,4.0,90.0,2019-03-21 12:00:00,3
1.63,1018.0,99.0,3800.0,3.0,90.0,2019-03-21 13:00:00,1
2.09,1018.0,93.0,4200.0,3.0,90.0,2019-03-21 14:00:00,2
2.09,1018.0,93.0,10000.0,3.0,90.0,2019-03-21 15:00:00,3
2.13,1018.0,93.0,10000.0,1.0,75.0,2019-03-21 16:00:00,2
2.3,1018.0,80.0,10000.0,3.0,75.0,2019-03-21 17:00:00,4
2.3,1018.0,80.0,10000.0,3.0,75.0,2019-03-21 18:00:00,3
2.36,1018.0,80.0,10000.0,2.0,75.0,2019-03-21 19:00:00,1
2.36,1018.0,80.0,10000.0,2.0,75.0,2019-03-21 20:00:00,1
2.0,1019.0,80.0,10000.0,2.0,75.0,2019-03-21 21:00:00,1
2.0,1019.0,80.0,10000.0,2.0,75.0,2019-03-21 22:00:00,0
2.05,1018.0,80.0,10000.0,2.0,75.0,2019-03-21 23:00:00,0
1.2,1018.0,86.0,10000.0,2.0,75.0,2019-03-22 00:00:00,0
1.35,1018.0,86.0,10000.0,2.0,75.0,2019-03-22 01:00:00,0
1.2,1017.0,86.0,10000.0,2.0,75.0,2019-03-22 02:00:00,0
1.02,1017.0,86.0,10000.0,1.0,75.0,2019-03-22 03:00:00,0
1.02,1016.0,86.0,10000.0,2.0,75.0,2019-03-22 04:00:00,0
0.9,1014.0,86.0,10000.0,3.0,0.0,2019-03-22 05:00:00,0
0.48,1013.0,93.0,10000.0,4.0,0.0,2019-03-22 06:00:00,1
0.61,1012.0,86.0,10000.0,4.0,0.0,2019-03-22 07:00:00,2
1.05,1011.0,86.0,10000.0,4.0,0.0,2019-03-22 08:00:00,5
1.12,1009.0,97.0,2600.0,4.0,90.0,2019-03-22 09:00:00,1
0.75,1007.0,97.0,1700.0,4.0,90.0,2019-03-22 10:00:00,2
1.04,1005.0,100.0,1400.0,5.0,90.0,2019-03-22 11:00:00,2
1.0,1004.0,100.0,2000.0,4.0,90.0,2019-03-22 12:00:00,3
1.0,1004.0,100.0,2000.0,4.0,90.0,2019-03-22 13:00:00,1
2.0,1004.0,93.0,10000.0,7.0,90.0,2019-03-22 14:00:00,3
1.96,1005.0,93.0,10000.0,9.0,90.0,2019-03-22 15:00:00,2
2.0,1006.0,98.0,7000.0,8.0,90.0,2019-03-22 16:00:00,4
2.39,1007.0,69.0,10000.0,10.0,75.0,2019-03-22 17:00:00,2
2.0,1008.0,69.0,10000.0,11.0,75.0,2019-03-22 18:00:00,2
1.7,1008.0,69.0,10000.0,12.0,75.0,2019-03-22 19:00:00,1
1.45,1009.0,69.0,10000.0,10.0,75.0,2019-03-22 20:00:00,1
0.52,1010.0,74.0,10000.0,8.0,75.0,2019-03-22 21:00:00,3
0.36,1010.0,90.0,10000.0,6.0,90.0,2019-03-22 22:00:00,2
0.53,1010.0,89.0,10000.0,6.0,75.0,2019-03-22 23:00:00,0
0.44,1011.0,89.0,10000.0,7.0,90.0,2019-03-23 00:00:00,0
0.44,1011.0,89.0,10000.0,7.0,90.0,2019-03-23 01:00:00,0
0.0,1011.0,93.0,4900.0,7.0,90.0,2019-03-23 02:00:00,0
0.0,1012.0,93.0,8000.0,6.0,90.0,2019-03-23 03:00:00,0
0.0,1013.0,93.0,4000.0,5.0,90.0,2019-03-23 04:00:00,0
0.45,1014.0,95.0,9000.0,7.0,75.0,2019-03-23 05:00:00,0
0.97,1016.0,95.0,9000.0,6.0,90.0,2019-03-23 06:00:00,0
1.02,1017.0,95.0,10000.0,7.0,75.0,2019-03-23 07:00:00,2
1.02,1017.0,96.0,10000.0,6.0,90.0,2019-03-23 08:00:00,3
1.49,1019.0,96.0,10000.0,6.0,90.0,2019-03-23 09:00:00,1
1.63,1020.0,80.0,10000.0,5.0,90.0,2019-03-23 10:00:00,1
2.17,1020.0,80.0,10000.0,6.0,75.0,2019-03-23 11:00:00,2
2.49,1021.0,74.0,10000.0,5.0,75.0,2019-03-23 12:00:00,3
3.0,1021.0,74.0,10000.0,5.0,75.0,2019-03-23 13:00:00,1
4.0,1020.0,60.0,10000.0,4.0,75.0,2019-03-23 14:00:00,0
4.2,1020.0,60.0,10000.0,4.0,75.0,2019-03-23 15:00:00,5
4.0,1021.0,64.0,10000.0,4.0,75.0,2019-03-23 16:00:00,1
4.2,1020.0,64.0,10000.0,3.0,75.0,2019-03-23 17:00:00,3
4.0,1020.0,60.0,10000.0,4.0,75.0,2019-03-23 18:00:00,0
3.6,1021.0,55.0,10000.0,4.0,75.0,2019-03-23 19:00:00,1
3.6,1020.0,60.0,10000.0,2.0,75.0,2019-03-23 20:00:00,1
2.7,1020.0,59.0,10000.0,3.0,75.0,2019-03-23 21:00:00,1
1.69,1020.0,64.0,10000.0,1.0,75.0,2019-03-23 22:00:00,1
0.16,1020.0,70.0,10000.0,1.0,40.0,2019-03-23 23:00:00,0
-0.51,1019.0,69.0,10000.0,2.0,0.0,2019-03-24 00:00:00,0
-1.03,1018.0,70.0,10000.0,2.0,0.0,2019-03-24 01:00:00,0
-2.23,1018.0,80.0,10000.0,4.0,0.0,2019-03-24 02:00:00,0
-2.23,1016.0,67.0,10000.0,3.0,0.0,2019-03-24 03:00:00,0
-2.62,1015.0,80.0,10000.0,3.0,0.0,2019-03-24 04:00:00,0
-1.13,1014.0,84.0,10000.0,4.0,0.0,2019-03-24 05:00:00,0
-1.37,1013.0,84.0,10000.0,3.0,0.0,2019-03-24 06:00:00,0
-0.74,1012.0,74.0,10000.0,4.0,0.0,2019-03-24 07:00:00,0
-0.02,1012.0,86.0,10000.0,1.0,0.0,2019-03-24 08:00:00,0
0.36,1012.0,94.0,10000.0,1.0,0.0,2019-03-24 09:00:00,0
0.34,1011.0,94.0,1700.0,3.0,90.0,2019-03-24 10:00:00,0
0.0,1010.0,96.0,5000.0,4.0,90.0,2019-03-24 11:00:00,3
0.46,1009.0,96.0,10000.0,5.0,90.0,2019-03-24 12:00:00,1
0.39,1009.0,96.0,10000.0,5.0,90.0,2019-03-24 13:00:00,1
0.68,1008.0,96.0,5000.0,5.0,90.0,2019-03-24 14:00:00,3
1.13,1007.0,100.0,6000.0,3.0,90.0,2019-03-24 15:00:00,3
1.02,1006.0,100.0,9000.0,3.0,90.0,2019-03-24 16:00:00,0
1.56,1006.0,100.0,9000.0,3.0,90.0,2019-03-24 17:00:00,3
2.02,1006.0,93.0,10000.0,4.0,75.0,2019-03-24 18:00:00,0
0.2,1005.0,86.0,10000.0,1.0,0.0,2019-03-25 09:00:00,4
0.2,1005.0,89.0,10000.0,4.0,0.0,2019-03-25 10:00:00,1
2.73,1005.0,64.0,10000.0,4.0,0.0,2019-03-25 11:00:00,0
